unit,timee,pop,cap_new_cases,cap_new_deaths,cap_new_tests
BHR,2020-05,1702,0.139968159,0.000113806,3.392308859
BHR,2020-06,1702,0.295260478,0.001273149,4.406286722
BHR,2020-07,1702,0.278628558,0.001307818,5.282722414
BHR,2020-08,1702,0.211042038,0.000853137,5.268678215
BHR,2020-09,1702,0.357814336,0.001057716,6.361555033
BHR,2020-10,1702,0.221428301,0.001459457,6.005629051
BHR,2020-11,1702,0.107755582,0.00047037,5.878495887
BHR,2020-12,1702,0.103692051,0.000132774,6.038815814
BHR,2021-01,1702,0.18257458,0.000341419,6.120636064
BHR,2021-02,1702,0.396298472,0.001427023,7.90475491
BHR,2021-03,1702,0.403566961,0.00144043,9.09612979
BHR,2021-04,1702,0.623266745,0.002291422,10.00614963
BHR,2021-05,1702,1.113187521,0.005515333,10.39962473
BHR,2021-06,1702,0.643399922,0.008284371,8.054386996
BHR,2021-07,1702,0.069576589,0.000682353,7.624142375
BHR,2021-08,1702,0.064250787,0,8.989575831
BHR,2021-09,1702,0.051390521,0,10.08656483
BHR,2021-10,1702,0.035025207,0,9.023179561
BHR,2021-11,1702,0.016686252,0,9.367783
BHR,2021-12,1702,0.057617224,0,11.46692696
BHR,2022-01,1702,1.426898146,9.48387E-05,13.8579091
BHR,2022-02,1702,3.168352359,0.000944446,14.24013765
BHR,2022-03,1702,0.856847731,0.000379296,4.461733824
BHR,2022-04,1702,0.358944229,0,2.728509446
BHS,2020-01,393,0,0,0
BHS,2020-02,393,0,0,0
BHS,2020-03,393,0.000820816,0,0
BHS,2020-04,393,0.005852418,0.000763359,0
BHS,2020-05,393,0.001887876,0,0.13535254
BHS,2020-06,393,0,0,0.027735369
BHS,2020-07,393,0.027333169,0,0.139949109
BHS,2020-08,393,0.13223344,0.002790774,0.549864565
BHS,2020-09,393,0.153265479,0.003477523,0.737065309
BHS,2020-10,393,0.221045719,0.003775753,1.251744234
BHS,2020-11,393,0.080152672,0.002205259,0.644189991
BHS,2020-12,393,0.02790774,0.000574571,0.6807847
BHS,2021-01,393,0.026594435,0.000574571,0.480916031
BHS,2021-02,393,0.030897855,0,0.527989822
BHS,2021-03,393,0.040876631,0.000574571,0.92046294
BHS,2021-04,393,0.105004241,0.000932994,0.92052587
BHS,2021-05,393,0.119182467,0.002954937,0.920627104
BHS,2021-06,393,0.06870229,0.001696353,0.920441052
BHS,2021-07,393,0.156365427,0.003365345,1.004842814
BHS,2021-08,393,0.288763031,0.005335303,1.192727571
BHS,2021-09,393,0.241984733,0.014673452,1.023494487
BHS,2021-10,393,0.126733974,0.009603546,0.940737093
BHS,2021-11,393,0.041306192,0.002459712,0.934435963
BHS,2021-12,393,0.09349093,0.003529508,1.335467455
BHS,2022-01,393,0.700976771,0.001887877,1.740458015
BHS,2022-02,393,0.063249727,0.002908034,1.319520174
BHS,2022-03,393,0.012476402,0.001313306,0.617171468
BHS,2022-04,393,0.01879037,0,0.388725778
BIH,2020-01,3281,0,0,0
BIH,2020-02,3281,0,0,0
BIH,2020-03,3281,0.002752912,4.91935E-05,0.007767105
BIH,2020-04,3281,0.01311592,0.000548833,0.147810627
BIH,2020-05,3281,0.008720787,0.000894824,0.203675119
BIH,2020-06,3281,0.015757391,0.000305,0.171248603
BIH,2020-07,3281,0.066276017,0.001258517,0.307783819
BIH,2020-08,3281,0.083049031,0.002792225,0.314833204
BIH,2020-09,3281,0.078238342,0.002448441,0.387564767
BIH,2020-10,3281,0.178309131,0.003244487,0.450442922
BIH,2020-11,3281,0.408544143,0.013948999,0.737844153
BIH,2020-12,3281,0.243690456,0.014472378,0.629518931
BIH,2021-01,3281,0.108149561,0.006803591,0.582090433
BIH,2021-02,3281,0.0992511,0.004397614,0.549222798
BIH,2021-03,3281,0.33471306,0.012614172,0.871105387
BIH,2021-04,3281,0.328802195,0.020816824,0.898506553
BIH,2021-05,3281,0.071064093,0.008052226,0.506779011
BIH,2021-06,3281,0.012099969,0.004622618,0.402103017
BIH,2021-07,3281,0.005820427,0.000364032,0.324507674
BIH,2021-08,3281,0.067377177,0.000963556,0.482130743
BIH,2021-09,3281,0.202357005,0.007284364,0.598252565
BIH,2021-10,3281,0.189379713,0.009458171,0.546755022
BIH,2021-11,3281,0.217575942,0.010271259,0.667438789
BIH,2021-12,3281,0.157249462,0.008701124,0.615597133
BIH,2022-01,3281,0.525744511,0.009094395,1.046179863
BIH,2022-02,3281,0.303631297,0.012289372,0.642040754
BIH,2022-03,3281,0.046238853,0.002949499,0.295926694
BIH,2022-04,3281,0.02532061,0.000680154,0.209832837
BLR,2020-01,9449,0,0,0
BLR,2020-02,9449,0,0,0
BLR,2020-03,9449,0.000372052,0,0.083145853
BLR,2020-04,9449,0.03970085,0.0002679,0.448481321
BLR,2020-05,9449,0.097279453,0.000498226,1.182640935
BLR,2020-06,9449,0.074843899,0.000564333,1.608762832
BLR,2020-07,9449,0.021562275,0.000566613,1.070033013
BLR,2020-08,9449,0.013433748,0.000429839,0.809377336
BLR,2020-09,9449,0.022213991,0.000532533,1.106452182
BLR,2020-10,9449,0.061375329,0.000515323,2.034798016
BLR,2020-11,9449,0.127417363,0.000585533,2.746498748
BLR,2020-12,9449,0.194251653,0.000891032,2.394433273
BLR,2021-01,9449,0.186013881,0.000986295,1.779034477
BLR,2021-02,9449,0.151478614,0.000970984,1.610045659
BLR,2021-03,9449,0.120688655,0.00092829,1.639098181
BLR,2021-04,9449,0.128673228,0.001044138,1.688153949
BLR,2021-05,9449,0.124119637,0.001058313,1.647093565
BLR,2021-06,9449,0.08410061,0.001033507,1.644491481
BLR,2021-07,9449,0.095258416,0.001058313,1.683851167
BLR,2021-08,9449,0.11748299,0.001109522,1.741416569
BLR,2021-09,9449,0.192761139,0.001245282,2.320488941
BLR,2021-10,9449,0.211812822,0.001618195,3.759605898
BLR,2021-11,9449,0.197004974,0.001640385,2.908900413
BLR,2021-12,9449,0.154960928,0.001676231,2.207675159
BLR,2022-01,9449,0.140052369,0.001635265,2.143459455
BLR,2022-02,9449,0.643643318,0.001613928,2.919704277
BLR,2022-03,9449,0.181306095,0.001211833,1.49298953
BLR,2022-04,9449,0.080537623,0.000659385,1.117554157
BLZ,2020-01,398,0,0,0
BLZ,2020-02,398,0,0,0
BLZ,2020-03,398,0,0,0.008348193
BLZ,2020-04,398,0.001340034,0,0.068927973
BLZ,2020-05,398,0,0,0.053250121
BLZ,2020-06,398,0,0,0.053433836
BLZ,2020-07,398,0.001783109,0,0.088993354
BLZ,2020-08,398,0.067190793,0.000567353,0.343815854
BLZ,2020-09,398,0.081323283,0.000586265,0.572278057
BLZ,2020-10,398,0.115983142,0.002593613,0.628951208
BLZ,2020-11,398,0.193048576,0.007118928,0.656448911
BLZ,2020-12,398,0.407764629,0.008023991,1.705057546
BLZ,2021-01,398,0.099854109,0.004863025,0.605608688
BLZ,2021-02,398,0.038496052,0.00143575,1.212670495
BLZ,2021-03,398,0.011428108,0,1.233992543
BLZ,2021-04,398,0.017671692,0.000251256,1.461809045
BLZ,2021-05,398,0.013130167,0,1.330037283
BLZ,2021-06,398,0.031574539,0,1.645058626
BLZ,2021-07,398,0.071810666,0.000324202,2.401766899
BLZ,2021-08,398,0.16072297,0.00186416,2.855406063
BLZ,2021-09,398,0.336432161,0.004020101,3.377303183
BLZ,2021-10,398,0.521883612,0.006565084,3.82549846
BLZ,2021-11,398,0.309128978,0.007286432,3.393048576
BLZ,2021-12,398,0.142891879,0.00202626,2.976657481
BLZ,2022-01,398,1.451856054,0.00202626,5.756281407
BLZ,2022-02,398,0.5994257,0.001974157,4.100502513
BLZ,2022-03,398,0.057545794,0,1.777111363
BLZ,2022-04,398,0.012562814,0.001739467,0.949362196
BMU,2020-05,62,0,0,2.245657568
BMU,2020-06,62,0,0,2.134946237
BMU,2020-07,62,0,0,4.887617065
BMU,2020-08,62,0,0,11.22684703
BMU,2020-09,62,0,0,11.08817204
BMU,2020-10,62,0,0,11.15452653
BMU,2020-11,62,0,0,11.03978495
BMU,2020-12,62,0,0,18.55567118
BMU,2021-01,62,0,0,11.42247659
BMU,2021-02,62,0,0,6.802419355
BMU,2021-03,62,0,0,10.65244537
BMU,2021-04,62,0,0,22.17473118
BMU,2021-05,62,0,0,17.35900104
BMU,2021-06,62,0,0,24.99462366
BMU,2021-07,62,0,0,32.25806452
BMU,2021-08,62,0,0,40.16129032
BMU,2021-09,62,0,0,43.3188172
BMU,2021-10,62,0,0,28.64932362
BMU,2021-11,62,0,0,27.52526882
BMU,2021-12,62,0,0,26.89334027
BMU,2022-01,62,0,0,31.7351717
BMU,2022-02,62,0,0,23.03859447
BMU,2022-03,62,0,0,21.89906348
BMU,2022-04,62,0,0,15.22456576
BOL,2020-01,11673,0,0,0
BOL,2020-02,11673,0,0,0
BOL,2020-03,11673,0.000190629,5.52903E-06,0.001760335
BOL,2020-04,11673,0.002627133,0.000142683,0.015194609
BOL,2020-05,11673,0.020236941,0.000655002,0.05831765
BOL,2020-06,11673,0.063102887,0.001990348,0.13307633
BOL,2020-07,11673,0.115991411,0.004841611,0.226895261
BOL,2020-08,11673,0.115190003,0.005839227,0.224913849
BOL,2020-09,11673,0.056677803,0.008598189,0.172357863
BOL,2020-10,11673,0.020383405,0.002268814,0.090227517
BOL,2020-11,11673,0.009023673,0.000719501,0.080824695
BOL,2020-12,11673,0.032584155,0.000489152,0.144980283
BOL,2021-01,11673,0.149498567,0.003042588,0.36512437
BOL,2021-02,11673,0.110621581,0.004124292,0.486241142
BOL,2021-03,11673,0.064775896,0.001718883,0.540859386
BOL,2021-04,11673,0.086335989,0.001973215,0.704757417
BOL,2021-05,11673,0.175776468,0.004065074,0.830883511
BOL,2021-06,11673,0.201436363,0.006393672,1.016339701
BOL,2021-07,11673,0.100637534,0.003166944,0.740136461
BOL,2021-08,11673,0.05221313,0.001829422,0.561159887
BOL,2021-09,11673,0.027822039,0.000890939,0.446192067
BOL,2021-10,11673,0.034761774,0.000558194,0.465148412
BOL,2021-11,11673,0.066172649,0.000653935,0.50734744
BOL,2021-12,11673,0.13485214,0.001257346,0.677742682
BOL,2022-01,11673,0.716365033,0.003437765,0.095494704
BOL,2022-02,11673,0.150766115,0.001768449,0
BOL,2022-03,11673,0.025086842,0.000685368,0
BOL,2022-04,11673,0.012210954,0.001542025,0
BRA,2020-01,212559,0,0,0
BRA,2020-02,212559,0,0,0
BRA,2020-03,212559,0.00059417,1.82265E-05,0.008265333
BRA,2020-04,212559,0.010229317,0.000726248,0.051172616
BRA,2020-05,212559,0.057207039,0.003336152,1.554737061
BRA,2020-06,212559,0.145049923,0.00473296,0.117482676
BRA,2020-07,212559,0.183228065,0.004911881,0.23905469
BRA,2020-08,212559,0.195009993,0.004580588,0.204322473
BRA,2020-09,212559,0.146819628,0.00352263,0.129071771
BRA,2020-10,212559,0.111084755,0.002527571,0.127645167
BRA,2020-11,212559,0.121435147,0.00209683,0.161307527
BRA,2020-12,212559,0.197032809,0.00309637,0.360888795
BRA,2021-01,212559,0.230098694,0.004425792,0.377403071
BRA,2021-02,212559,0.22433973,0.005048514,0.451450958
BRA,2021-03,212559,0.326556315,0.009301251,0.767673916
BRA,2021-04,212559,0.302245337,0.013082799,0.767673916
BRA,2021-05,212559,0.292429017,0.009466062,0.767673916
BRA,2021-06,212559,0.31711023,0.008661909,0.767673916
BRA,2021-07,212559,0.209618005,0.005997424,0.767673916
BRA,2021-08,212559,0.139693131,0.003881427,0.767673916
BRA,2021-09,212559,0.103328017,0.002560544,0.767673916
BRA,2021-10,212559,0.060550475,0.001808682,0.544203514
BRA,2021-11,212559,0.046319218,0.001114687,0.305835086
BRA,2021-12,212559,0.027964001,0.000702643,0.142616646
BRA,2022-01,212559,0.411696396,0.001065575,0.135726718
BRA,2022-02,212559,0.615049401,0.003718799,0.502066989
BRA,2022-03,212559,0.187935828,0.001705017,0.167630725
BRA,2022-04,212559,0.101100979,0.000785538,0
BRB,2020-01,287,0,0,0
BRB,2020-02,287,0,0,0
BRB,2020-03,287,0.002922333,0,0
BRB,2020-04,287,0.006039489,0.000232288,0.195238095
BRB,2020-05,287,0.001123975,0,0.382938069
BRB,2020-06,287,0.000813008,0,0.295121951
BRB,2020-07,287,0.001573564,0,0.333483196
BRB,2020-08,287,0.006294257,0,0.665954816
BRB,2020-09,287,0.003019745,0,0.732752613
BRB,2020-10,287,0.004720693,0,1.287175452
BRB,2020-11,287,0.004181185,0,1.391521487
BRB,2020-12,287,0.010452962,0,2.446217826
BRB,2021-01,287,0.124423963,0.000112397,3.739575138
BRB,2021-02,287,0.183175709,0.002862121,2.649203584
BRB,2021-03,287,0.076655052,0.000786782,1.940541756
BRB,2021-04,287,0.024390244,0,1.509407666
BRB,2021-05,287,0.019781949,0,1.862987524
BRB,2021-06,287,0.00778165,0,1.682113821
BRB,2021-07,287,0.033044847,0,3.517365404
BRB,2021-08,287,0.055749129,0,4.922558166
BRB,2021-09,287,0.339953542,0.00174216,6.271893147
BRB,2021-10,287,1.006631449,0.008991795,8.042149039
BRB,2021-11,287,0.93902439,0.008362369,5.77224158
BRB,2021-12,287,0.353040351,0.004495898,3.787906036
BRB,2022-01,287,1.654939867,0.002360346,6.70484433
BRB,2022-02,287,1.492409159,0.004604281,6.81147337
BRB,2022-03,287,0.451275711,0.002472744,3.023491064
BRB,2022-04,287,0.937550255,0.010720986,3.87054409
BRN,2020-01,437,0,0,0
BRN,2020-02,437,0,0,0
BRN,2020-03,437,0.00885805,0,0.391525799
BRN,2020-04,437,0.001144165,0,0.602135774
BRN,2020-05,437,0,0,0.421864619
BRN,2020-06,437,0,0,0.742410374
BRN,2020-07,437,0,0,0.791762014
BRN,2020-08,437,0,0,0.879456706
BRN,2020-09,437,0,0,0.5331045
BRN,2020-10,437,0,0,0.69675943
BRN,2020-11,437,0,0,0.682074752
BRN,2020-12,437,0.000147634,0,0.453015428
BRN,2021-01,437,0.001697793,0,0.579537905
BRN,2021-02,437,0.000326904,0,0.787021903
BRN,2021-03,437,0.001623976,0,0.979331217
BRN,2021-04,437,0.001144165,0,0.501525553
BRN,2021-05,437,0.001254891,0,0.547427475
BRN,2021-06,437,0.001449276,0,0.935011442
BRN,2021-07,437,0.005167196,0,0.891488891
BRN,2021-08,437,0.153613346,0.000369085,5.274525725
BRN,2021-09,437,0.317620137,0.002440885,8.937757437
BRN,2021-10,437,0.459954233,0.003764672,11.35550306
BRN,2021-11,437,0.162318841,0.000915332,8.700076278
BRN,2021-12,437,0.041706651,0,4.53059718
BRN,2022-01,437,0.06119436,0,0
BRN,2022-02,437,2.912062766,0.001471069,0
BRN,2022-03,437,5.923599321,0.006200635,0
BRN,2022-04,437,1.116176729,0.001760254,0
BTN,2020-01,772,0,0,0
BTN,2020-02,772,0,0,0
BTN,2020-03,772,0,0,0.015920107
BTN,2020-04,772,0,0,0.401683938
BTN,2020-05,772,0.000961056,0,0.269847902
BTN,2020-06,772,0.001683938,0,0.347711572
BTN,2020-07,772,0.001044627,0,0.734372388
BTN,2020-08,772,0.004136721,0,2.211892027
BTN,2020-09,772,0.003454232,0,1.664896373
BTN,2020-10,772,0.003092094,0,1.502590674
BTN,2020-11,772,0.002072539,0,1.286830743
BTN,2020-12,772,0.009694133,0,3.131622932
BTN,2021-01,772,0.009694134,0,6.958131372
BTN,2021-02,772,0.000185048,0,3.745512583
BTN,2021-03,772,0,0,3.185233161
BTN,2021-04,772,0.007469775,0,4.214680484
BTN,2021-05,772,0.020265753,0,4.261825171
BTN,2021-06,772,0.022366149,0,3.69119171
BTN,2021-07,772,0.018803276,0,3.523316062
BTN,2021-08,772,0.003927796,0,3.523316062
BTN,2021-09,772,0.000129534,0,3.523316062
BTN,2021-10,772,0.000961056,0,2.682475347
BTN,2021-11,772,0.000647669,0,1.770682211
BTN,2021-12,772,0.000793916,0,1.932433562
BTN,2022-01,772,0.072956711,0,6.914340632
BTN,2022-02,772,0.323510363,0,11.77308475
BTN,2022-03,772,0.599072372,0,1.666053819
BTN,2022-04,772,1.611498605,0,0
BWA,2020-01,2352,0,0,0
BWA,2020-02,2352,0,0,0
BWA,2020-03,2352,1.37097E-05,0,0.004251701
BWA,2020-04,2352,0.000269167,0,0.092460318
BWA,2020-05,2352,0.000137097,0,0.103439763
BWA,2020-06,2352,0.001247086,0,0.341298186
BWA,2020-07,2352,0.008571977,0,0.37874424
BWA,2020-08,2352,0.011356155,0,0.609172701
BWA,2020-09,2352,0.020493197,0.0000425,0.980002834
BWA,2020-10,2352,0.046041804,1.37097E-05,1.522218565
BWA,2020-11,2352,0.054776077,5.66667E-05,1.643707483
BWA,2020-12,2352,0.054586351,0,1.694892473
BWA,2021-01,2352,0.093112245,0.001206863,1.47989357
BWA,2021-02,2352,0.107325073,0.002657313,2.186057459
BWA,2021-03,2352,0.150373052,0.003140772,1.876933838
BWA,2021-04,2352,0.103755669,0.002395119,1.040816327
BWA,2021-05,2352,0.100216699,0.001741815,2.078875905
BWA,2021-06,2352,0.208914399,0.003925737,2.106646825
BWA,2021-07,2352,0.480140443,0.005390059,2.333319618
BWA,2021-08,2352,0.697004608,0.009765196,2.337667325
BWA,2021-09,2352,0.329520975,0.002026525,1.577876984
BWA,2021-10,2352,0.120885451,0.000466129,0.972734255
BWA,2021-11,2352,0.121598639,0.000198333,0.612627551
BWA,2021-12,2352,0.254759162,0.000233065,2.077819838
BWA,2022-01,2352,0.496434058,0.001824051,1.366702326
BWA,2022-02,2352,0.208090379,0.000713393,1.05671465
BWA,2022-03,2352,0.170520628,0.000315432,0.550224929
BWA,2022-04,2352,0.974587912,0.00163527,0
CAF,2020-01,4830,0,0,0
CAF,2020-02,4830,0,0,0
CAF,2020-03,4830,0,0,0
CAF,2020-04,4830,0.00022082,0,0
CAF,2020-05,4830,0.005149269,0,0.089474387
CAF,2020-06,4830,0.018019324,0.0002553,0.062829538
CAF,2020-07,4830,0.007927593,0.000113516,0.04343151
CAF,2020-08,4830,0.000687806,0,0.011079944
CAF,2020-09,4830,0.00075215,0,0.007232574
CAF,2020-10,4830,0.000360612,0,0.009617311
CAF,2020-11,4830,0.0003312,0,0.004209732
CAF,2020-12,4830,0.000280452,0,0.006859013
CAF,2021-01,4830,0.000166935,0,0.006758832
CAF,2021-02,4830,0.00015525,0,0.007719609
CAF,2021-03,4830,0.000687869,0,0.01618914
CAF,2021-04,4830,0.008302277,0.0001035,0.05226363
CAF,2021-05,4830,0.005149264,5.34194E-05,0.050010018
CAF,2021-06,4830,0.000345039,0,0.016818496
CAF,2021-07,4830,6.67742E-05,0,0.021325052
CAF,2021-08,4830,0.027569592,0,0.02082415
CAF,2021-09,4830,0.000669335,0,0.017908903
CAF,2021-10,4830,0.00098173,0,0.016222534
CAF,2021-11,4830,0.001304348,0,0.024147688
CAF,2021-12,4830,0.002651439,0,0.027656448
CAF,2022-01,4830,0.011928137,4.67419E-05,0.038362386
CAF,2022-02,4830,0.002277433,0,0.022996155
CAF,2022-03,4830,0.003052161,0,0.019708809
CAF,2022-04,4830,0,0,0.01978022
CAN,2020-01,37742,0.0000053,0,0
CAN,2020-02,37742,1.64483E-05,0,0
CAN,2020-03,37742,0.006354627,0.000150371,0.160225367
CAN,2020-04,37742,0.039735573,0.003791532,0.466390228
CAN,2020-05,37742,0.031738407,0.003139311,0.719409881
CAN,2020-06,37742,0.012398212,0.000690501,0.92036988
CAN,2020-07,37742,0.010158102,0.000177516,1.073427225
CAN,2020-08,37742,0.010570922,0.000131419,1.237034637
CAN,2020-09,37742,0.025580697,0.000185417,1.548554219
CAN,2020-10,37742,0.061757159,0.000719526,2.208865455
CAN,2020-11,37742,0.119860279,0.001794641,1.357611326
CAN,2020-12,37742,0.173950985,0.003319652,1.918181337
CAN,2021-01,37742,0.173186883,0.003680336,3.238542327
CAN,2021-02,37742,0.086123265,0.0016891,6.534292035
CAN,2021-03,37742,0.09563146,0.000936597,2.675736452
CAN,2021-04,37742,0.205365375,0.001342468,3.263842227
CAN,2021-05,37742,0.148286926,0.000964023,3.029739265
CAN,2021-06,37742,0.033675128,0.000448465,1.797134051
CAN,2021-07,37742,0.012572628,0.000186061,1.49006241
CAN,2021-08,37742,0.052266577,0.000216095,1.555461444
CAN,2021-09,37742,0.107386113,0.000674633,2.305558794
CAN,2021-10,37742,0.084178489,0.000970877,2.604213497
CAN,2021-11,37742,0.067014643,0.000665833,2.26811863
CAN,2021-12,37742,0.268316635,0.00059129,3.010850409
CAN,2022-01,37742,0.790857622,0.003283755,3.594839154
CAN,2022-02,37742,0.242440214,0.002163183,1.773653073
CAN,2022-03,37742,0.152926234,0.001105128,1.111433143
CAN,2022-04,37742,0.159823987,0.000780603,1.250508513
CHE,2020-01,8655,0,0,0
CHE,2020-02,8655,1.99655E-05,0,0
CHE,2020-03,8655,0.051661332,0.001237471,0.388788878
CHE,2020-04,8655,0.058856153,0.004933564,0.571600231
CHE,2020-05,8655,0.006153445,0.000670988,0.492536479
CHE,2020-06,8655,0.00287695,4.25333E-05,0.641852494
CHE,2020-07,8655,0.011721735,4.49032E-05,0.823745364
CHE,2020-08,8655,0.02465105,0.000116,0.794513706
CHE,2020-09,8655,0.042202966,0.0002351,1.367228962
CHE,2020-10,8655,0.306214942,0.001233719,1.981457669
CHE,2020-11,8655,0.69818602,0.00981321,3.073514346
CHE,2020-12,8655,0.455544995,0.01057006,3.255619538
CHE,2021-01,8655,0.300628016,0.006749781,2.689864147
CHE,2021-02,8655,0.143121235,0.00284724,3.004881571
CHE,2021-03,8655,0.154663536,0.001028566,3.418590783
CHE,2021-04,8655,0.225334104,0.001001288,3.515389948
CHE,2021-05,8655,0.145979389,0.000663441,2.981282496
CHE,2021-06,8655,0.039275948,0.000258233,2.428646255
CHE,2021-07,8655,0.049007659,0.000056,2.774838337
CHE,2021-08,8655,0.208471702,0.000335581,2.557734668
CHE,2021-09,8655,0.248623147,0.000770233,4.000743308
CHE,2021-10,8655,0.125122529,0.000708157,3.330459738
CHE,2021-11,8655,0.463258232,0.000985891,4.084067013
CHE,2021-12,8655,1.067654349,0.002784145,7.077833063
CHE,2022-01,8655,3.098082406,0.002325711,9.488358398
CHE,2022-02,8655,2.67158125,0.001683585,7.8257572
CHE,2022-03,8655,2.596306442,0.00180019,6.071929334
CHE,2022-04,8655,0.792658757,0.000737737,3.016122295
CHL,2020-01,19116,0,0,0
CHL,2020-02,19116,0,0,0
CHL,2020-03,19116,0.003349732,1.01226E-05,0.042464006
CHL,2020-04,19116,0.023577108,0.0003364,0.237436353
CHL,2020-05,19116,0.149476203,0.001179513,0.626008275
CHL,2020-06,19116,0.284831206,0.007602706,0.959592314
CHL,2020-07,19116,0.138836577,0.006712836,0.849237929
CHL,2020-08,19116,0.095282452,0.003182607,1.307135046
CHL,2020-09,19116,0.089727628,0.002627816,1.543569087
CHL,2020-10,19116,0.081542906,0.002428299,1.66425693
CHL,2020-11,19116,0.072143754,0.002089,1.758917486
CHL,2020-12,19116,0.092828841,0.002014864,1.963769583
CHL,2021-01,19116,0.189530473,0.002899108,2.489498748
CHL,2021-02,19116,0.183909141,0.003988805,2.542630706
CHL,2021-03,19116,0.275371417,0.004249101,3.056451613
CHL,2021-04,19116,0.355574737,0.005583456,3.227927739
CHL,2021-05,19116,0.305763117,0.004870097,2.888536203
CHL,2021-06,19116,0.321425333,0.005806654,3.899445491
CHL,2021-07,19116,0.112417229,0.005020284,2.81050834
CHL,2021-08,19116,0.041848072,0.002726984,2.770396695
CHL,2021-09,19116,0.026398479,0.001047931,2.628644417
CHL,2021-10,19116,0.061640645,0.000885781,2.920509082
CHL,2021-11,19116,0.11818372,0.000965978,3.537896701
CHL,2021-12,19116,0.077233056,0.001328057,3.041851447
CHL,2022-01,19116,0.467205314,0.000950053,3.988182505
CHL,2022-02,19116,1.68694138,0.004293337,5.584379577
CHL,2022-03,19116,0.796026298,0.024453422,4.629047445
CHL,2022-04,19116,0.229071096,0.002502938,3.202721844
CHN,2020-01,1439324,0.0002751,0.00000591,0
